,Bedrooms,Bathrooms,Sqm,Cost,Zscore
9530,3,2,50,2100000.0,-0.4037820578019073
9531,4,2,70,4710000.0,-0.2719385607617157
9532,3,1,42,2000000.0,-0.40883353278429013
9533,2,1,45,1910000.0,-0.41337986026843465
9534,2,2,71,2810000.0,-0.3679165854269893
9535,4,2,84,4900000.0,-0.2623407582951883
9536,4,3,265,34500000.0,1.2328958364901264
9537,2,1,40,3300000.0,-0.34316435801331346
9538,3,2,76,5100000.0,-0.2522378083304227
9539,5,3,142,8300000.000000001,-0.09059060889417242
9540,2,1,42,1500000.0,-0.43409090769620423
9541,2,1,44,1500000.0,-0.43409090769620423
9542,2,1,40,2420000.0,-0.3876173378582823
9543,3,2,143,8000000.0,-0.10574503384132093
9544,3,1,53,2660000.0,-0.37549379790056353
9545,3,1,42,1800000.0,-0.41893648274905576
9546,5,3,143,8000000.0,-0.10574503384132093
9547,3,1,42,2130000.0,-0.4022666153071925
9548,3,2,66,4820000.0,-0.2663819382810946
9549,2,1,46,3480000.0,-0.33407170304502437
9550,3,1,54,2120000.0,-0.40277176280543076
9551,2,2,65,2480000.0,-0.38458645286885257
9552,0,1,28,1300000.0,-0.44419385766096986
9553,4,4,250,13800000.0,0.18724051513688264
9554,2,1,40,3300000.0,-0.34316435801331346
9555,2,1,40,1160000.0,-0.4512659226363058
9556,2,1,36,1800000.0,-0.41893648274905576
9557,3,1,45,2000000.0,-0.40883353278429013
9558,2,1,42,2770000.0,-0.3699371754199424
9559,3,1,67,4510000.0,-0.28204151072648137
9560,0,1,36,1300000.0,-0.44419385766096986
9561,2,2,48,2900000.0,-0.3633702579428447
9562,4,2,80,5830000.0,-0.2153620409590281
9563,2,1,44,1400000.0,-0.4391423826785871
9564,2,1,42,1080000.0,-0.4553071026222121
9565,5,5,454,35000000.0,1.2581532114020404
9566,3,2,66,2970000.0,-0.3598342254551768
9567,2,1,36,1900000.0,-0.413885007766673
9568,2,1,30,1470000.0,-0.4356063501909191
9569,5,3,100,6960000.0,-0.15828037365810227
9570,2,2,53,4710000.0,-0.2719385607617157
9571,2,2,53,4710000.0,-0.2719385607617157
9572,3,1,42,2380000.0,-0.3896379278512354
9573,2,1,33,1470000.0,-0.4356063501909191
9574,3,2,66,5280000.0,-0.24314515336213363
9575,3,2,76,5160000.0,-0.249206923340993
9576,2,2,66,4570000.0,-0.27901062573705165
9577,2,1,46,3250000.0,-0.34569009550450486
9578,5,3,166,10200000.0,0.005387415771101109
9579,3,1,42,1600000.0,-0.4290394327138214
9580,2,1,35,1810000.0,-0.4184313352508175
9581,2,2,53,4980000.0,-0.2582995783092821
9582,2,1,36,1770000.0,-0.4204519252437706
9583,0,1,42,2000000.0,-0.40883353278429013
9584,3,1,53,2100000.0,-0.4037820578019073
9585,0,1,44,1590000.0,-0.4295445802120597
9586,3,2,66,4750000.0,-0.26991797076876256
9588,3,2,66,5730000.0,-0.22041351594141095
9589,5,3,132,10200000.0,0.005387415771101109
9590,2,2,45,1980000.0,-0.40984382778076667
9591,4,3,147,6450000.0,-0.18404289606825464
9593,5,3,100,6770000.0,-0.1678781761246296
9594,3,3,206,13500000.0,0.17208609018973417
9595,4,3,147,6450000.0,-0.18404289606825464
9596,3,2,177,26600000.0,0.8338293128818836
9598,2,1,35,1620000.0,-0.42802913771734485
9599,0,1,35,1970000.0,-0.410348975279005
9600,2,1,36,4270000.0,-0.2941650506842001
9601,3,2,80,6270000.0,-0.19313555103654373
9602,3,1,78,6400000.0,-0.18656863355944606
9603,2,1,40,3010000.0,-0.35781363546222367
9604,8,5,270,12000000.0,0.09631396545399187
9605,2,1,40,2000000.0,-0.40883353278429013
9606,4,3,120,8850000.0,-0.06280749649106696
9607,3,1,42,1800000.0,-0.41893648274905576
9608,3,2,66,4000000.0,-0.30780403313663374
9609,4,3,83,6870000.0,-0.1628267011422468
9610,2,1,46,3000000.0,-0.35831878296046193
9611,2,2,36,1800000.0,-0.41893648274905576
9612,2,2,36,1600000.0,-0.4290394327138214
9613,5,3,132,8500000.0,-0.08048765892940683
9614,3,3,93,7500000.0,-0.13100240875323502
9615,3,3,80,3700000.0,-0.3229584580837822
9616,2,1,46,1800000.0,-0.41893648274905576
9617,4,2,71,4170000.0,-0.2992165256665829
9618,2,2,170,20900000.0,0.5458952388860628
9619,5,5,380,26000000.0,0.8035204629875866
9620,3,1,51,2150000.0,-0.4012563203107159
9621,3,2,56,1600000.0,-0.4290394327138214
9622,2,2,80,2800000.0,-0.36842173292522756
9623,2,1,44,1300000.0,-0.44419385766096986
9624,3,1,42,2000000.0,-0.40883353278429013
9625,3,2,100,6430000.0,-0.1850531910647312
9626,4,3,130,8880000.0,-0.06129205399635211
9627,4,3,85,6490000.0,-0.1820223060753015
9628,2,1,46,3130000.0,-0.35175186548336423
9629,3,3,85,6130000.0,-0.20020761601187967
9630,2,1,46,3110000.0,-0.3527621604798408
9631,5,3,166,11400000.0,0.06600511555969495
9632,2,1,58,2870000.0,-0.3648857004375596
9633,5,3,100,7700000.0,-0.12089945878846939
9634,2,2,102,4070000.000000001,-0.3042680006489657
9635,2,1,46,3580000.0,-0.3290202280626416
9636,4,3,143,8890000.0,-0.06078690649811383
9637,2,1,60,2800000.0,-0.36842173292522756
9638,2,1,41,1600000.0,-0.4290394327138214
9639,3,1,42,1800000.0,-0.41893648274905576
9640,2,1,36,2020000.0,-0.40782323778781354
9641,2,1,40,2630000.0,-0.3770092403952784
9642,3,22,66,4110000.000000001,-0.30224741065601257
9643,2,2,60,4150000.000000001,-0.30022682066305945
9644,2,1,159,3000000.0,-0.35831878296046193
9645,5,3,100,5900000.0,-0.21182600847136016
9646,3,2,96,6500000.0,-0.18151715857706324
9647,10,5,300,17000000.0,0.3488877145731329
9648,3,3,163,6190000.0,-0.19717673102244998
9649,2,1,32,621000.0,-0.47849337279134924
9650,3,2,231,8550000.0,-0.07796192143821543
9651,3,1,42,1920000.0,-0.4128747127701964
9652,3,3,131,5500000.0,-0.23203190840089144
9653,0,1,21,544870.0,-0.48233906069543725
9654,2,1,44,1070000.0,-0.45581225012045035
9655,0,1,22,975000.0,-0.46061115135371405
9656,2,1,45,3170000.0,-0.3497312754904111
9657,4,3,180,6720000.0,-0.17040391361582102
9658,3,2,60,2300000.0,-0.39367910783714166
9659,3,1,42,1630000.0,-0.4275239902191066
9660,5,3,100,6960000.0,-0.15828037365810227
9661,2,2,53,5000000.0,-0.25728928331280554
9662,2,1,44,1580000.0,-0.430049727710298
9663,2,2,53,4400000.0,-0.2875981332071024
9664,2,1,46,4540000.0,-0.2805260682317665
9665,4,3,85,8010000.0,-0.10523988634308265
9666,2,1,36,1770000.0,-0.4204519252437706
9667,0,1,24,1120000.0,-0.45328651262925895
9668,4,3,85,8010000.0,-0.10523988634308265
9669,3,1,45,2000000.0,-0.40883353278429013
9670,4,4,85,5870000.0,-0.21334145096607499
9671,2,1,35,1590000.0,-0.4295445802120597
9672,3,2,96,5320000.0,-0.2411245633691805
9673,3,2,66,5280000.0,-0.24314515336213363
9674,2,1,46,4130000.0,-0.30123711565953604
9675,2,1,44,1810000.0,-0.4184313352508175
9676,3,2,100,5520000.0,-0.23102161340441488
9677,3,1,53,2000000.0,-0.40883353278429013
9678,3,2,70,4250000.0,-0.29517534568067666
9679,3,2,66,4970000.0,-0.2588047258075204
9680,4,3,170,12000000.0,0.09631396545399187
9681,3,2,157,8000000.0,-0.10574503384132093
9682,0,1,22,570000.0,-0.48106962503236445
9683,3,2,50,3580000.0,-0.3290202280626416
9684,7,4,300,13000000.0,0.14682871527782007
9685,3,1,60,4860000.0,-0.26436134828814145
9686,5,2,336,22000000.0,0.6014614636922738
9687,0,1,40,1770000.0,-0.4204519252437706
9688,3,1,60,3410000.0,-0.33760773553269235
9689,2,2,50,3000000.0,-0.35831878296046193
9690,3,2,75,3630000.0,-0.32649449057145014
9691,3,2,77,3020000.0,-0.35730848796398534
9692,3,3,160,8000000.0,-0.10574503384132093
9693,2,1,32,1860000.0,-0.4159055977596261
9694,5,3,160,16300000.0,0.3135273896964531
9695,4,4,292,46400000.0,1.8340213593936818
9696,2,1,46,5010000.0,-0.25678413581456727
9697,3,1,48,1940000.0,-0.4118644177737198
9698,3,3,161,18800000.0,0.4398142642560236
9699,3,3,80,4700000.0,-0.272443708259954
9700,2,1,53,1770000.0,-0.4204519252437706
9701,3,2,84,4920000.0,-0.2613304632987118
9702,2,1,46,4030000.000000001,-0.3062885906419188
9703,2,1,46,4290000.0,-0.29315475568772353
9704,2,1,50,4380000.0,-0.288608428203579
9705,2,2,54,4460000.0,-0.28456724821767276
9706,3,2,66,4820000.0,-0.2663819382810946
9707,2,2,53,4770000.0,-0.268907675772286
9708,2,1,60,2900000.0,-0.3633702579428447
9709,3,3,461,31500000.0,1.0813515870186419
9710,3,2,53,3500000.0,-0.33306140804854784
9711,3,2,71,2920000.0,-0.3623599629463682
9712,0,1,22,570000.0,-0.48106962503236445
9713,3,1,42,2030000.0,-0.4073180902895753
9714,5,3,420,23000000.0,0.651976213516102
9715,3,2,66,4820000.0,-0.2663819382810946
9716,3,1,42,1690000.0,-0.42449310522967687
9717,2,2,53,4770000.0,-0.268907675772286
9718,5,4,190,15000000.0,0.24785821492547647
9719,4,4,103,9610000.0,-0.02441628662495753
9720,3,2,112,3590000.0,-0.3285150805644033
9721,3,1,42,1990000.0,-0.4093386802825284
9722,5,5,588,53000000.0,2.167418708230948
9723,3,1,110,6070000.0,-0.20323850100130936
9724,3,2,106,4800000.0,-0.26739223327757117
9725,2,1,46,4630000.0,-0.27597974074762194
9726,3,3,144,9250000.0,-0.04260159656153568
9727,4,3,120,20000000.0,0.5004319640446174
9728,2,1,84,2580000.0,-0.3795349778864698
9729,2,1,46,3000000.0,-0.35831878296046193
9730,2,1,40,3870000.0,-0.3143709506137314
9731,2,1,40,2800000.0,-0.36842173292522756
9732,5,3,166,13900000.0,0.19229199011926545
9733,3,3,140,6500000.0,-0.18151715857706324
9734,3,1,42,2200000.0,-0.3987305828195245
9735,2,1,40,3910000.0,-0.31235036062077826
9736,2,1,44,1550000.0,-0.43156517020501284
9738,2,2,53,5610000.0,-0.22647528592027033
9739,2,2,53,5610000.0,-0.22647528592027033
9740,3,2,76,4830000.0,-0.2658767907828563
9741,3,2,63,5050000.0,-0.25476354582161415
9742,2,1,84,2580000.0,-0.3795349778864698
9743,3,3,265,34800000.0,1.2480502614372748
9744,5,3,166,13900000.0,0.19229199011926545
9745,2,1,39,1490000.0,-0.4345960551944425
9746,2,2,53,5530000.0,-0.23051646590617658
9747,5,3,110,16300000.0,0.3135273896964531
9748,3,1,42,1700000.0,-0.4239879577314386
9749,2,1,40,2000000.0,-0.40883353278429013
9750,3,2,65,3170000.0,-0.3497312754904111
9751,2,1,35,1800000.0,-0.41893648274905576
9752,5,3,209,57000000.0,2.369477707526261
9753,3,1,53,1910000.0,-0.41337986026843465
9754,5,3,166,11000000.0,0.04579921563016367
9755,3,3,103,3200000.0,-0.3482158329956963
9756,5,3,132,8310000.000000001,-0.09008546139593414
9757,5,3,166,9000000.0,-0.055230284017492734
9758,0,1,22,570000.0,-0.48106962503236445
9759,5,3,142,13100000.0,0.15188019026020289
9760,5,3,166,22200000.0,0.6115644136570395
9761,4,5,188,15000000.0,0.24785821492547647
9762,5,3,142,13200000.0,0.1569316652425857
9763,2,1,36,1070000.0,-0.45581225012045035
9764,3,3,100,13500000.0,0.17208609018973417
9765,3,3,98,7500000.0,-0.13100240875323502
9766,5,3,166,11000000.0,0.04579921563016367
9767,2,1,50,3810000.0,-0.3174018356031611
9768,2,1,38,1640000.0,-0.42701884272086826
9769,3,3,142,9370000.0,-0.036539826582676294
9770,3,3,113,20600000.0,0.5307408139389144
9771,2,2,126,15300000.0,0.2630126398726249
9772,3,2,79,4990000.0,-0.2577944308110438
9773,3,2,74,4680000.0,-0.27345400325643054
9774,2,2,170,18200000.0,0.4095054143617267
9775,5,3,250,18000000.0,0.3994024643969611
9776,4,3,136,8470000.0,-0.08200310142412168
9777,6,6,300,17000000.0,0.3488877145731329
9778,2,3,100,5700000.0,-0.22192895843612578
9779,5,3,142,8670000.0,-0.07190015145935603
9780,2,2,54,4660000.0,-0.27446429825290714
9781,0,1,22,1030000.0,-0.45783284011340347
9782,0,1,22,570000.0,-0.48106962503236445
9783,4,3,207,47400000.0,1.8845361092175101
9784,5,3,142,8000000.0,-0.10574503384132093
9785,4,3,256,20000000.0,0.5004319640446174
9786,3,2,72,5580000.0,-0.22799072841498516
9787,5,3,142,8000000.0,-0.10574503384132093
9788,3,2,40,2300000.0,-0.39367910783714166
9789,4,3,256,20000000.0,0.5004319640446174
9790,3,2,65,5410000.0,-0.23657823588503596
9791,2,1,42,1920000.0,-0.4128747127701964
9792,2,1,46,3000000.0,-0.35831878296046193
9793,2,1,35,1500000.0,-0.43409090769620423
9794,3,2,72,2950000.0,-0.36084452045165333
9795,2,1,40,2690000.0,-0.3739783554058487
9796,0,1,22,600000.0,-0.4795541825376496
9797,3,2,77,7640000.0,-0.12393034377789908
9798,3,1,53,2380000.0,-0.3896379278512354
9799,3,2,60,3180000.0,-0.34922612799217284
9800,4,3,83,5700000.0,-0.22192895843612578
9801,2,1,50,3550000.0,-0.33053567055735644
9802,5,3,142,6520000.0,-0.18050686358058665
9803,2,1,44,1660000.0,-0.42600854772439173
9804,4,4,165,12000000.0,0.09631396545399187
9805,5,5,520,35000000.0,1.2581532114020404
9806,3,2,66,6350000.0,-0.18909437105063745
9807,2,1,35,3290000.0,-0.34366950551155173
9808,2,1,42,2410000.0,-0.38812248535652055
9809,5,3,100,6540000.0,-0.1794965685841101
9810,3,2,72,5580000.0,-0.22799072841498516
9811,3,2,66,5370000.0,-0.23859882587798908
9812,0,1,22,1070000.0,-0.45581225012045035
9813,4,3,85,6000000.0,-0.20677453348897734
9814,0,1,40,903000.0,-0.46424821334102967
9815,2,2,100,7640000.0,-0.12393034377789908
9816,5,3,100,7630000.0,-0.12443549127613736
9817,3,2,65,9760000.0,-0.016839074151383297
9818,4,4,165,12000000.0,0.09631396545399187
9819,2,1,50,3550000.0,-0.33053567055735644
9820,0,1,22,550000.0,-0.48207992002884104
9821,3,3,180,5500000.0,-0.23203190840089144
9822,2,1,35,1600000.0,-0.4290394327138214
9823,5,3,132,9990000.0,-0.005220681691902813
9824,2,1,46,3560000.0,-0.3300305230591181
9825,0,2,44,2500000.0,-0.38357615787237603
9826,3,2,53,6880000.0,-0.16232155364400852
9827,2,1,37,1840000.0,-0.41691589275610264
9828,3,1,42,2160000.0,-0.40075117281247763
9829,0,1,22,570000.0,-0.48106962503236445
9830,2,2,53,5340000.0,-0.24011426837270394
9831,2,2,53,5060000.0,-0.2542583983233758
9832,3,4,245,20000000.0,0.5004319640446174
9833,2,1,36,1770000.0,-0.4204519252437706
9834,4,3,85,6520000.0,-0.18050686358058665
9835,0,1,22,570000.0,-0.48106962503236445
9836,2,1,36,1500000.0,-0.43409090769620423
9837,0,1,22,550000.0,-0.48207992002884104
9838,4,3,85,6520000.0,-0.18050686358058665
9839,4,3,200,9000000.0,-0.055230284017492734
9840,3,3,94,3520000.0,-0.33205111305207125
9841,2,1,44,1550000.0,-0.43156517020501284
9842,0,2,53,3100000.0,-0.3532673079780791
9843,8,8,500,48800000.0,1.9552567589708696
9844,2,2,65,3900000.0,-0.3128555081190165
9845,3,2,65,5590000.0,-0.2274855809167469
9846,4,5,500,25000000.0,0.7530057131637584
9847,2,1,42,2300000.0,-0.39367910783714166
9848,5,3,166,9370000.0,-0.036539826582676294
9849,2,2,53,4800000.0,-0.26739223327757117
9850,3,2,54,4160000.0,-0.29972167316482123
9851,2,1,46,4350000.0,-0.2901238706982939
9852,2,1,46,2200000.0,-0.3987305828195245
9853,3,4,176,4300000.0,-0.29264960818948527
9854,2,1,48,2550000.0,-0.38105042038118464
9855,3,3,587,17000000.0,0.3488877145731329
9856,2,1,35,1300000.0,-0.44419385766096986
9857,3,2,70,3800000.0,-0.31790698310139937
9858,5,4,130,9370000.0,-0.036539826582676294
9859,3,3,587,17000000.0,0.3488877145731329
9860,5,3,166,10000000.0,-0.004715534193664531
9861,3,1,53,2040000.0,-0.406812942791337
9862,2,2,36,2250000.0,-0.39620484532833306
9863,3,1,54,1750000.0,-0.42146222024024715
9864,3,1,42,1850000.0,-0.41641074525786437
9865,4,3,85,5780000.0,-0.21788777845021953
9866,0,1,24,1100000.0,-0.4542968076257355
9867,2,2,54,1870000.0,-0.4154004502613878
9868,3,2,72,4770000.0,-0.268907675772286
9869,3,2,60,2400000.0,-0.3886276328547588
9870,2,2,50,1980000.0,-0.40984382778076667
9871,3,1,57,2310000.0,-0.3931739603389034
9872,2,1,47,1120000.0,-0.45328651262925895
9873,2,1,46,1320000.0,-0.4431835626644933
9874,2,1,40,4500000.0,-0.28254665822471964
9875,2,1,40,2090000.0,-0.4042872053001456
9876,2,2,53,4920000.0,-0.2613304632987118
9877,0,1,22,870000.0,-0.465915200085216
9878,0,1,22,560000.0,-0.4815747725306027
9879,4,3,166,9440000.0,-0.033003794095008324
9880,3,2,63,1500000.0,-0.43409090769620423
9881,3,1,53,2010000.0,-0.40832838528605186
9882,2,1,24,1120000.0,-0.45328651262925895
9883,2,1,24,1120000.0,-0.45328651262925895
9884,4,3,120,5400000.0,-0.23708338338327425
9885,2,1,36,1280000.0,-0.44520415265744645
9886,3,1,42,2000000.0,-0.40883353278429013
9887,3,1,42,1760000.0,-0.4209570727420089
9888,2,1,46,2820000.0,-0.36741143792875103
9889,3,2,66,4640000.0,-0.27547459324938367
9890,3,1,40,1880000.0,-0.4148953027631495
9891,2,1,46,3500000.0,-0.33306140804854784
9892,4,3,135,8000000.0,-0.10574503384132093
9893,2,1,46,3000000.0,-0.35831878296046193
9894,2,2,60,3370000.0,-0.3396283255256455
9895,3,2,150,1420000.0,-0.4381320876821105
9896,3,3,120,8000000.0,-0.10574503384132093
9897,2,1,40,2870000.0,-0.3648857004375596
9898,3,2,67,3470000.0,-0.3345768505432627
9899,0,1,173,4780000.0,-0.26840252827404776
9900,4,2,120,6520000.0,-0.18050686358058665
9901,5,3,167,8500000.0,-0.08048765892940683
9902,7,8,800,58000000.0,2.419992457350089
9903,3,2,60,4200000.0,-0.2977010831718681
9904,2,2,60,2700000.0,-0.3734732079076104
9905,3,3,231,8550000.0,-0.07796192143821543
9906,3,2,60,4200000.0,-0.2977010831718681
9907,4,3,85,5550000.0,-0.22950617090970002
9908,3,2,60,4200000.0,-0.2977010831718681
9909,0,1,60,3400000.0,-0.3381128830309306
9910,0,1,66,1200000.0,-0.4492453326433527
9911,3,2,100,3200000.0,-0.3482158329956963
9912,2,1,46,3660000.0,-0.32497904807673533
9913,2,1,40,1480000.0,-0.43510120269268077
9914,2,2,86,3430000.0,-0.3365974405362158
9915,5,4,300,15800000.0,0.288270014784539
9916,2,1,40,2150000.0,-0.4012563203107159
9917,2,1,46,3330000.0,-0.3416489155185986
9918,3,2,74,3610000.0,-0.3275047855679267
9919,0,1,54,1890000.0,-0.41439015526491124
9920,3,2,46,3400000.0,-0.3381128830309306
9921,3,1,42,1980000.0,-0.40984382778076667
9922,3,3,211,27000000.0,0.8540352128114148
9923,2,1,36,1960000.0,-0.41085412277724326
9924,5,3,166,9000000.0,-0.055230284017492734
9925,5,3,97,11400000.0,0.06600511555969495
9926,5,3,100,6890000.0,-0.16181640614577023
9927,4,4,246,17500000.0,0.374145089485047
9928,3,2,60,5300000.0,-0.24213485836565707
9929,5,4,481,46500000.0,1.8390728343760647
9930,3,3,260,12500000.0,0.12157134036590597
9931,0,1,54,1890000.0,-0.41439015526491124
9932,0,1,22,550000.0,-0.48207992002884104
9933,4,3,207,57000000.0,2.369477707526261
9934,3,1,42,1630000.0,-0.4275239902191066
9935,2,1,40,2000000.0,-0.40883353278429013
9936,2,1,39,1490000.0,-0.4345960551944425
9937,2,1,46,3000000.0,-0.35831878296046193
9938,3,2,72,7280000.0,-0.14211565371447724
9939,4,2,85,5730000.0,-0.22041351594141095
9940,3,1,53,1450000.0,-0.4366166451873956
9941,4,2,150,6800000.0,-0.16636273362991477
9942,3,3,310,16000000.0,0.2983729647493047
9943,3,3,260,12500000.0,0.12157134036590597
9944,3,3,138,3500000.0,-0.33306140804854784
9945,2,1,40,4090000.0,-0.3032577056524892
9946,2,1,36,2700000.0,-0.3734732079076104
9947,3,2,66,5210000.0,-0.24668118584980162
9948,4,4,299,36700000.0,1.3440282861025483
9949,2,1,40,3160000.0,-0.35023642298864943
9950,3,3,173,11300000.0,0.060953640577312125
9951,2,1,46,2990000.0,-0.3588239304587002
9952,4,3,200,9000000.0,-0.055230284017492734
9953,2,1,40,2540000.0,-0.3815555678794229
9954,0,1,30,1960000.0,-0.41085412277724326
9955,2,1,40,2540000.0,-0.3815555678794229
9956,0,1,30,1960000.0,-0.41085412277724326
9957,2,1,45,1520000.0,-0.43308061269972764
9958,4,2,90,4500000.0,-0.28254665822471964
9959,2,1,35,1800000.0,-0.41893648274905576
9960,2,2,49,3890000.0,-0.31336065561725485
9961,2,2,70,2800000.0,-0.36842173292522756
9962,2,1,36,2250000.0,-0.39620484532833306
9963,3,1,46,1130000.0,-0.4527813651310207
9964,2,1,40,3400000.0,-0.3381128830309306
9965,2,2,60,3200000.0,-0.3482158329956963
9966,5,5,450,22000000.0,0.6014614636922738
9967,6,5,186,26000000.0,0.8035204629875866
9968,2,1,44,1600000.0,-0.4290394327138214
9969,6,4,260,17500000.0,0.374145089485047
9970,2,1,60,7840000.0,-0.11382739381313345
9971,2,1,40,6520000.0,-0.18050686358058665
9972,2,1,36,1310000.0,-0.4436887101627316
9973,2,1,36,2340000.0,-0.39165851784418854
9974,2,1,40,4380000.0,-0.288608428203579
9975,2,3,64,13600000.0,0.17713756517211698
9976,3,1,64,9100000.0,-0.05017880903510991
9977,3,2,66,5150000.0,-0.2497120708392313
9978,3,2,60,6500000.0,-0.18151715857706324
9979,2,1,36,2340000.0,-0.39165851784418854
9980,2,1,36,1310000.0,-0.4436887101627316
9981,2,3,64,13600000.0,0.17713756517211698
9982,2,1,40,4380000.0,-0.288608428203579
9983,3,1,64,9100000.0,-0.05017880903510991
9984,3,2,66,5150000.0,-0.2497120708392313
9985,3,2,60,6500000.0,-0.18151715857706324
9986,6,4,260,17500000.0,0.374145089485047
9987,2,1,44,1010000.0,-0.45884313510988006
9988,2,2,54,1700000.0,-0.4239879577314386
9989,3,2,180,6300000.0,-0.19162010854182887
9990,3,2,145,6770000.0,-0.1678781761246296
9991,5,3,166,7620000.0,-0.12494063877437564
9992,5,3,100,5300000.0,-0.24213485836565707
9993,4,3,85,5620000.0,-0.22597013842203204
9994,2,2,44,1060000.0,-0.4563173976186886
9995,2,2,53,4680000.0,-0.27345400325643054
9996,2,1,40,2780000.0,-0.36943202792170415
9997,2,1,35,1550000.0,-0.43156517020501284
9998,5,5,350,36400000.0,1.3288738611553998
9999,3,1,42,2020000.0,-0.40782323778781354
10000,4,5,209,20000000.0,0.5004319640446174
10001,4,3,99,6700000.0,-0.17141420861229759
10002,3,2,115,7200000.0,-0.1461568337003835
10003,2,1,40,6520000.0,-0.18050686358058665
10004,2,1,36,1310000.0,-0.4436887101627316
10005,2,1,36,2340000.0,-0.39165851784418854
10006,2,1,40,4380000.0,-0.288608428203579
10007,2,3,64,13600000.0,0.17713756517211698
10008,3,1,64,9100000.0,-0.05017880903510991
10009,3,2,66,5150000.0,-0.2497120708392313
10010,3,2,60,6500000.0,-0.18151715857706324
10011,2,1,36,2670000.0,-0.3749886504023252
10012,2,2,54,1700000.0,-0.4239879577314386
10013,3,2,180,6300000.0,-0.19162010854182887
10014,2,1,44,1010000.0,-0.45884313510988006
10015,3,2,145,6770000.0,-0.1678781761246296
10016,2,1,46,3080000.0,-0.3542776029745557
10017,3,5,215,17000000.0,0.3488877145731329
10018,4,3,85,5620000.0,-0.22597013842203204
10019,5,3,166,7620000.0,-0.12494063877437564
10020,5,3,100,5300000.0,-0.24213485836565707
10021,2,2,44,1060000.0,-0.4563173976186886
10022,2,1,40,2780000.0,-0.36943202792170415
10023,2,2,53,4680000.0,-0.27345400325643054
10024,5,5,350,36400000.0,1.3288738611553998
10025,2,1,35,1550000.0,-0.43156517020501284
10026,3,1,42,2020000.0,-0.40782323778781354
10027,2,1,60,7840000.0,-0.11382739381313345
10028,2,1,36,1310000.0,-0.4436887101627316
10029,2,1,36,2340000.0,-0.39165851784418854
10030,2,1,40,4380000.0,-0.288608428203579
